"","logFC","AveExpr","t","P.Value","adj.P.Val","gene_id","gene"
"ENSG00000052344",-1.9761370448026,7.28370079564795,-9.23985197987282,3.07873428984317e-07,9.32229264328013e-06,"ENSG00000052344","PRSS8"
"ENSG00000170412",-2.65446092125492,4.57332097769253,-9.21950518845467,3.15455715052666e-07,9.53917946848087e-06,"ENSG00000170412","GPRC5C"
"ENSG00000090447",2.65598561216132,4.22843788622778,9.20606991117932,3.20552281193929e-07,9.68042347191227e-06,"ENSG00000090447","TFAP4"
"ENSG00000109625",-2.09302516299707,5.32151589529051,-9.19815023837619,3.23568263374866e-07,9.75854417658415e-06,"ENSG00000109625","CPZ"
"ENSG00000115461",-4.25967649424697,4.28780494888344,-9.19857983462765,3.24733396082059e-07,9.78071182371659e-06,"ENSG00000115461","IGFBP5"
"ENSG00000057149",5.84560220867724,-2.14663544082662,9.20566376622442,3.26991247117885e-07,9.83568909981574e-06,"ENSG00000057149","SERPINB3"
"ENSG00000177614",3.99609566807289,3.73317818793879,9.18500856527549,3.29605559396215e-07,9.90122908939224e-06,"ENSG00000177614","PGBD5"
"ENSG00000121210",2.78880279615189,4.13257993780613,9.17631715895706,3.32175188071525e-07,9.95823509717694e-06,"ENSG00000121210","TMEM131L"
"ENSG00000163453",-7.12922773174313,0.464493314487614,-9.20932680525816,3.32379087016592e-07,9.95823509717694e-06,"ENSG00000163453","IGFBP7"
"ENSG00000132688",-1.94174988627208,8.92419353444137,-9.17204915866831,3.33823771407153e-07,9.9883586339456e-06,"ENSG00000132688","NES"
"ENSG00000062096",-4.53013514947738,-3.45051270122384,-9.15596377962471,3.42314687122678e-07,1.02224983283086e-05,"ENSG00000062096","ARSF"
"ENSG00000181408",-2.65999223039113,2.82881592968952,-9.14987239991635,3.4284448950161e-07,1.02224983283086e-05,"ENSG00000181408","UTS2R"
"ENSG00000163141",-3.67179505022559,2.71572308078357,-9.15074479327943,3.42997635202263e-07,1.02224983283086e-05,"ENSG00000163141","BNIPL"
"ENSG00000100167",3.96571948938909,3.60573672999983,9.11514511661379,3.58366061695291e-07,1.06665500562185e-05,"ENSG00000100167","SEPTIN3"
"ENSG00000198719",-7.10228252267761,2.86106712507504,-9.12854988856851,3.66023085914102e-07,1.08757206190006e-05,"ENSG00000198719","DLL1"
"ENSG00000128683",-7.5774857013146,1.10249335620098,-9.13528846315956,3.66350131669061e-07,1.08757206190006e-05,"ENSG00000128683","GAD1"
"ENSG00000014257",-5.73096100290332,1.39109126234961,-9.10512027209814,3.68356183917873e-07,1.09210164567046e-05,"ENSG00000014257","ACP3"
"ENSG00000228252",-5.14233876901698,-2.20186164739685,-9.09447537378161,3.70542207850795e-07,1.09715231855821e-05,"ENSG00000228252","COL6A4P2"
"ENSG00000152315",-3.83573231805274,1.35680658270616,-9.07921290113613,3.74022549564477e-07,1.10601726620237e-05,"ENSG00000152315","KCNK13"
"ENSG00000138944",4.36997348542581,2.02915059820274,9.07430898917968,3.77246011436998e-07,1.1141005584516e-05,"ENSG00000138944","SHISAL1"
"ENSG00000266074",-7.05824245928043,2.89555567838489,-9.1000121596667,3.78526728165554e-07,1.1164329180914e-05,"ENSG00000266074","BAHCC1"
"ENSG00000099998",-5.53035505278931,0.59156805614054,-9.07826814016501,3.79514692754867e-07,1.11789690586084e-05,"ENSG00000099998","GGT5"
"ENSG00000043355",2.40409854919956,6.71981595299284,9.04967878895667,3.8677951847475e-07,1.13782228332675e-05,"ENSG00000043355","ZIC2"
"ENSG00000168743",-6.26427738278176,1.24397448353437,-9.05724105906526,3.93283358539745e-07,1.15546040997336e-05,"ENSG00000168743","NPNT"
"ENSG00000184292",-2.83113958900288,2.99979875406318,-9.01739898764423,4.02258312044412e-07,1.1803037439858e-05,"ENSG00000184292","TACSTD2"
"ENSG00000127663",-1.70292058772702,6.65998700650474,-9.0078218242908,4.06882152698432e-07,1.19233249386113e-05,"ENSG00000127663","KDM4B"
"ENSG00000184588",3.36106058931053,1.9172986352409,9.00503020198039,4.08605654846905e-07,1.19584203233187e-05,"ENSG00000184588","PDE4B"
"ENSG00000177182",-5.02842968866976,-1.79201624321256,-8.98696044547497,4.21586377648274e-07,1.23224604469431e-05,"ENSG00000177182","CLVS1"
"ENSG00000182040",-2.97101439236766,2.53210566471088,-8.96837585643431,4.2699087580427e-07,1.2464406310384e-05,"ENSG00000182040","USH1G"
"ENSG00000106070",2.14168020811547,6.30087203408071,8.96344042979275,4.29440014627374e-07,1.25198281187519e-05,"ENSG00000106070","GRB10"
"ENSG00000198768",3.90481642287413,0.534525413792653,8.96363240548441,4.30393593513811e-07,1.25315625051268e-05,"ENSG00000198768","APCDD1L"
"ENSG00000159784",2.76835236302763,4.18240781101065,8.95241384489098,4.35311557621715e-07,1.26585483635777e-05,"ENSG00000159784","FAM131B"
"ENSG00000170893",-6.17293851139701,-0.897140926149965,-8.94949972186492,4.47694949374355e-07,1.30020219013702e-05,"ENSG00000170893","TRH"
"ENSG00000178409",2.35533658956544,5.48773132009586,8.92601557788516,4.49506995166767e-07,1.30379962628728e-05,"ENSG00000178409","BEND3"
"ENSG00000135919",-2.06286022621513,6.97992241607972,-8.90869381451721,4.59118669910638e-07,1.32998198137171e-05,"ENSG00000135919","SERPINE2"
"ENSG00000160208",2.26757500181195,6.94115611702205,8.89827701061636,4.65015447451775e-07,1.34535003499407e-05,"ENSG00000160208","RRP1B"
"ENSG00000185274",-1.70516736018855,6.76097521528396,-8.89618711389473,4.66200207479434e-07,1.34672377183176e-05,"ENSG00000185274","GALNT17"
"ENSG00000149922",-3.72403139050321,2.26446106139178,-8.89598116736122,4.67159632384403e-07,1.34672377183176e-05,"ENSG00000149922","TBX6"
"ENSG00000145911",1.83411589462383,5.87992669658843,8.89416651192739,4.67355689121432e-07,1.34672377183176e-05,"ENSG00000145911","N4BP3"
"ENSG00000227742",-4.17264630831224,-3.3680151720378,-8.89634733182662,4.6785918194683e-07,1.34672377183176e-05,"ENSG00000227742","CALR4P"
"ENSG00000130528",-4.02544499059007,1.29785172648169,-8.89041402817838,4.70924081669323e-07,1.35383231569664e-05,"ENSG00000130528","HRC"
"ENSG00000183778",4.07078836207135,4.27705629396918,8.87969992636016,4.77255908451011e-07,1.37030294926465e-05,"ENSG00000183778","B3GALT5"
"ENSG00000185247",-4.80252751169367,-2.81449781199266,-8.87901927537293,4.80022034305216e-07,1.37650706936956e-05,"ENSG00000185247","MAGEA11"
"ENSG00000167766",-2.14017946148488,4.49361224275968,-8.86664633788837,4.8340191240217e-07,1.38445333602334e-05,"ENSG00000167766","ZNF83"
"ENSG00000134253",-2.03118932266316,4.68650339899741,-8.86339505424927,4.85334024117968e-07,1.387514285465e-05,"ENSG00000134253","TRIM45"
"ENSG00000082293",-6.89866008305201,-1.24568638084261,-8.89217351805044,4.86085578141402e-07,1.387514285465e-05,"ENSG00000082293","COL19A1"
"ENSG00000198797",5.47618007879918,0.0303928653829919,8.87415244935021,4.86301180965527e-07,1.387514285465e-05,"ENSG00000198797","BRINP2"
"ENSG00000141449",-6.89244621335207,2.13153327028073,-8.88726044843653,4.88972904739767e-07,1.3932556815396e-05,"ENSG00000141449","GREB1L"
"ENSG00000145990",3.14795988682994,2.35304740815156,8.85677890893113,4.89538825659692e-07,1.3932556815396e-05,"ENSG00000145990","GFOD1"
"ENSG00000213514",-5.02708940495267,-2.37998153077637,-8.85279363984594,4.96775717591911e-07,1.41150805073124e-05,"ENSG00000213514",NA
"ENSG00000155066",-3.57263986412814,3.76330164084428,-8.84485279770309,4.97193469057046e-07,1.41150805073124e-05,"ENSG00000155066","PROM2"
"ENSG00000178162",2.25101184130502,4.2058231252047,8.84052750464449,4.99177045877402e-07,1.41537232210126e-05,"ENSG00000178162","FAR2P2"
"ENSG00000166736",3.72215531865464,0.899820590663036,8.8333571369487,5.04507980124451e-07,1.42870628493524e-05,"ENSG00000166736","HTR3A"
"ENSG00000077684",2.50503375051625,6.49772203793186,8.82614560343223,5.08115100825429e-07,1.43713151651371e-05,"ENSG00000077684","JADE1"
"ENSG00000149150",3.35519515270931,2.69510993354358,8.81633590071708,5.14704813498395e-07,1.45396117502528e-05,"ENSG00000149150","SLC43A1"
"ENSG00000101665",-1.74210503813699,5.93732617693435,-8.80291419458633,5.22856045554265e-07,1.47515464961588e-05,"ENSG00000101665","SMAD7"
"ENSG00000175662",-3.57701025351216,3.94336495723046,-8.79957786588331,5.25735506263893e-07,1.48144057155402e-05,"ENSG00000175662","TOM1L2"
"ENSG00000106236",3.41061808083881,2.10033040957544,8.79685205871828,5.2729236199848e-07,1.48398865245612e-05,"ENSG00000106236","NPTX2"
"ENSG00000128965",2.78479681521415,3.27058471148567,8.78687876087011,5.33403765376183e-07,1.49933271009325e-05,"ENSG00000128965","CHAC1"
"ENSG00000214530",-3.04426291851891,5.04397033916664,-8.78549848005916,5.34429350049729e-07,1.50036091606554e-05,"ENSG00000214530","STARD10"
"ENSG00000145777",-4.36449691423318,-0.753122847179621,-8.7774907116542,5.42213649229346e-07,1.52033765517575e-05,"ENSG00000145777","TSLP"
"ENSG00000164794",-4.26267857485376,0.749684189574151,-8.77171169219149,5.45763596823647e-07,1.52840692016869e-05,"ENSG00000164794","KCNV1"
"ENSG00000244094",-4.79870016480733,-3.01327766987256,-8.77175469106517,5.47875864087983e-07,1.53243507372211e-05,"ENSG00000244094","SPRR2F"
"ENSG00000101347",2.44603040062025,4.71217499096595,8.75246368973885,5.56551011667741e-07,1.55380545098382e-05,"ENSG00000101347","SAMHD1"
"ENSG00000115758",2.11156495737965,7.20167270593684,8.75195523369206,5.56882780365794e-07,1.55380545098382e-05,"ENSG00000115758","ODC1"
"ENSG00000102547",-2.63626706628116,3.53448416202465,-8.74853014284421,5.59302100768844e-07,1.55864335434847e-05,"ENSG00000102547","CAB39L"
"ENSG00000168490",3.38175274339153,1.60980521389726,8.74773744972097,5.60308484839068e-07,1.55891179554427e-05,"ENSG00000168490","PHYHIP"
"ENSG00000248409",-6.4133198182012,-1.06252814674356,-8.76959985966985,5.60769502530878e-07,1.55891179554427e-05,"ENSG00000248409",NA
"ENSG00000265763",4.03534752503767,1.57589179381655,8.74375447100797,5.64322243754764e-07,1.56687275005902e-05,"ENSG00000265763","ZNF488"
"ENSG00000204347",7.2459252965981,1.94123607931474,8.75546082855691,5.79215202242029e-07,1.60514248081387e-05,"ENSG00000204347","BTBD17"
"ENSG00000109846",-4.56878278898779,-0.154577211804844,-8.72402792052186,5.80220110026912e-07,1.60514248081387e-05,"ENSG00000109846","CRYAB"
"ENSG00000120833",-1.88493503779403,5.89587734853979,-8.71847525401769,5.80516147731897e-07,1.60514248081387e-05,"ENSG00000120833","SOCS2"
"ENSG00000182022",-2.48074993053718,4.73173265203542,-8.71794119295296,5.80928874982329e-07,1.60514248081387e-05,"ENSG00000182022","CHST15"
"ENSG00000196639",-5.98888440984644,-1.02037666844896,-8.73391764541266,5.82327134326731e-07,1.60529604303093e-05,"ENSG00000196639","HRH1"
"ENSG00000165379",-7.57250018841424,1.63018490050355,-8.7561705673835,5.82396321680088e-07,1.60529604303093e-05,"ENSG00000165379","LRFN5"
"ENSG00000168769",-2.53837579131995,3.79105735755315,-8.69418401395474,5.98371646116917e-07,1.64606892849807e-05,"ENSG00000168769","TET2"
"ENSG00000274180",-2.21832235938099,4.42815287633597,-8.69378843391271,5.98636325359678e-07,1.64606892849807e-05,"ENSG00000274180","NATD1"
"ENSG00000022267",3.33348643073384,3.99456986635965,8.69201039884978,6.00447840420538e-07,1.64905602550278e-05,"ENSG00000022267","FHL1"
"ENSG00000008735",3.163776035058,2.94502236970081,8.67513633562977,6.13043550806602e-07,1.68161765323789e-05,"ENSG00000008735","MAPK8IP2"
"ENSG00000147526",-2.45074868722647,5.56142542033504,-8.66933198686761,6.1719629492543e-07,1.6909691260969e-05,"ENSG00000147526","TACC1"
